_id,Ward1992 Code,Ward1992 Name,Year,Number of Farms,Number of lfa farms,Number of non lfa farms,Total area farmed in hectares,Average SO/farm   ( '000 ),Total crops in hectares,Total grass & rough grazing in hectares,Total number of cattle,Total number of sheep,Total number of pigs,Total number of poultry ('000),Number of farmers,Number of self employed,Number of spouses,Number of Other workers,Total number of Agricultural labour
1649,95VV20,Lisnacree,2012,162,110,52,4452,36,259,4142,6119,20647,1197,20596,196,101,33,110,339
1650,95VV21,Mayobridge,2012,165,128,37,4419,53,235,4171,9769,14053,1554,49400,191,102,47,69,307
1651,95VV22,Newtownhamilton,2012,232,230,2,5463,40,20,5400,14498,5794,278,64697,264,146,54,52,370
1652,95VV23,Rostrevor,2012,40,38,2,1016,31,19,988,1219,7290,1685,0,52,24,8,19,79
1653,95VV24,Seaview,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1654,95VV25,Silver Bridge,2012,204,201,3,4584,25,1,4558,7701,5012,684,45500,235,85,40,68,343
1655,95VV26,Spelga,2012,208,153,55,5273,36,243,5012,7114,35074,2016,120419,244,121,42,72,358
1656,95VV27,ST Marys,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1657,95VV28,ST Patricks,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1658,95VV29,Tullyhappy,2012,167,107,60,6071,106,516,5495,16866,5279,3435,211013,219,122,46,75,340
1659,95VV30,Windsor Hill,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1660,95WW01,Abbey,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1661,95WW02,Ballyclare North,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1662,95WW03,Ballyclare South,2012,5,2,3,158,12,0,158,96,534,0,0,5,1,1,0,6
1663,95WW04,Ballyduff,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1664,95WW05,Ballyhenry,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1665,95WW06,Ballynure,2012,93,74,19,4353,85,111,4200,8863,6952,9337,179,116,70,31,38,185
1666,95WW07,Ballyrobert,2012,44,6,38,1830,74,128,1691,3670,3124,4,0,52,25,17,43,112
1667,95WW08,Burnthill,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1668,95WW09,Carnmoney,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1671,95WW12,Coole,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1672,95WW13,Doagh,2012,37,18,19,1811,84,254,1551,3647,1641,2648,9599,48,31,14,31,93
1673,95WW14,Dunanney,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1674,95WW15,Glebe Nabbey,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1675,95WW16,Glengormley,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1676,95WW17,Hawthorne,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1677,95WW18,Hightown,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1678,95WW19,Jordanstown,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1679,95WW20,Mallusk,2012,28,8,20,841,57,34,804,1666,506,1400,0,32,16,9,14,55
1680,95WW21,Monkstown,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1681,95WW22,Mossley,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1682,95WW23,Rostulla,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1683,95WW24,Valley Nabbey,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1684,95WW25,Whitehouse,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1685,95XX01,Ballycrochan,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1686,95XX02,Ballyholme,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1687,95XX03,Ballymaconnell,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1688,95XX04,Ballymagee,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1689,95XX05,Bangor Castle,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1690,95XX06,Bloomfield N DOWN,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1691,95XX07,Broadway,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1692,95XX08,Bryansburn,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1693,95XX09,Churchill,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1694,95XX10,Clandeboye,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1695,95XX11,Conlig,2012,10,0,10,507,112,130,368,1036,921,0,0,13,11,1,8,22
1696,95XX12,Craigavad,2012,17,0,17,985,150,98,861,2570,108,21,0,23,15,7,18,48
1697,95XX13,Crawfordsburn,2012,5,0,5,58,17,24,31,10,59,0,0,5,2,1,0,6
1698,95XX14,Cultra,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1699,95XX15,Dufferin,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1700,95XX16,Groomsport,2012,8,0,8,323,67,65,258,474,707,0,0,10,6,3,3,16
1701,95XX17,Harbour N DOWN,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1702,95XX18,Holywood Demesne,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1703,95XX19,Holywood Priory,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1704,95XX20,Loughview,2012,9,0,9,486,24,89,391,124,0,0,0,9,3,3,6,18
1705,95XX21,Princetown,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1706,95XX22,Rathgael,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1707,95XX23,Silverstream,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1708,95XX24,Spring Hill,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1709,95XX25,Whitehill,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1710,95YY01,Beragh,2012,113,79,34,5364,98,72,5114,10895,8291,331,181764,148,84,28,61,237
1711,95YY02,Camowen,2012,5,4,1,61,11,0,61,144,21,0,0,5,2,0,0,5
1712,95YY03,Clanabogan,2012,166,160,6,6792,63,78,6534,12402,9808,457,90645,209,134,47,107,363
1713,95YY04,Coolnagard,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1714,95YY05,Dergmoney,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1715,95YY06,Dromore,2012,100,100,0,3152,46,2,3114,5979,2557,106,0,113,54,17,33,163
1716,95YY07,Drumnakilly,2012,130,130,0,4824,39,46,4646,6265,6276,6346,33000,146,69,23,45,214
1717,95YY08,Drumquin,2012,181,180,1,8247,29,27,8029,7022,19894,1786,24505,198,106,34,65,297
1718,95YY09,Drumragh,2012,10,5,5,375,18,12,331,347,283,0,0,10,4,3,3,16
1719,95YY10,Fairy Water,2012,146,128,18,7797,77,119,7413,12785,11369,5850,27900,190,113,37,67,294
1720,95YY11,Fintona,2012,79,79,0,2666,56,0,2634,4803,4820,5526,16110,91,47,19,21,131
1721,95YY12,Gortin,2012,120,106,14,7308,93,67,7139,11861,19797,2350,117000,145,95,38,90,273
1722,95YY13,Gortrush,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1723,95YY14,Killyclogher,2012,5,4,1,181,8,0,179,83,118,0,0,5,1,0,0,5
1724,95YY15,Lisanelly,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1725,95YY16,Newtownsaville,2012,178,164,14,5938,74,25,5808,11662,7696,3295,416373,213,132,40,62,315
1726,95YY17,Owenkillew,2012,232,232,0,11087,24,36,10828,7983,32112,0,15000,265,141,55,87,407
1727,95YY18,Sixmilecross,2012,154,151,3,5973,53,0,5901,11406,7348,1499,143296,179,108,32,53,264
1728,95YY19,Strule,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1729,95YY20,Termon,2012,184,182,2,6623,40,11,6387,8510,4951,0,309540,204,114,32,70,306
1730,95YY21,Trillick,2012,191,186,5,6496,47,7,6399,13017,5650,0,650,216,122,40,85,341
1731,95ZZ01,Artigarvan,2012,54,43,11,3937,85,61,3807,5912,11205,2,0,66,45,19,32,117
1732,95ZZ02,Ballycolman,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1733,95ZZ03,Castlederg,2012,21,19,2,1027,226,0,1005,2062,3372,19092,0,22,12,7,16,45
1734,95ZZ04,Clare,2012,170,127,43,7632,85,163,7362,14076,27385,8743,15000,208,128,46,101,355
1735,95ZZ05,Dunnamanagh,2012,145,144,1,8454,39,120,8237,6806,29348,12,5000,160,93,22,55,237
1736,95ZZ06,East,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1737,95ZZ07,Finn,2012,60,43,17,3274,108,211,3006,5755,3623,1047,65200,79,60,10,42,131
1738,95ZZ08,Glenderg,2012,210,207,3,9208,42,106,9035,8375,32368,7438,36061,246,132,39,73,358
1739,95ZZ09,Newtownstewart,2012,57,51,6,5185,102,128,3732,4717,9248,316,15021,70,39,9,46,125
1740,95ZZ10,North,2012,16,6,10,617,43,7,604,934,623,0,0,19,8,3,14,36
1741,95ZZ11,Plumbridge,2012,226,216,10,14165,34,215,13719,7596,55675,473,18500,264,151,59,122,445
1742,95ZZ12,Sion Mills,2012,9,7,2,576,248,173,397,1165,173,1821,58843,11,8,2,13,26
1743,95ZZ13,Slievekirk,2012,109,66,43,7264,107,585,6494,15180,13560,204,101553,145,96,28,62,235
1744,95ZZ14,South,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1745,95ZZ15,Victoria Bridge,2012,126,65,61,5754,101,602,5049,12397,10543,1442,22034,158,106,31,65,254
1746,95ZZ16,West,2012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1747,95AA01,Aldergrove,2013,97,8,89,6355,102,252,5860,11098,9912,854,159,119,78,33,97,249
1748,95AA02,Balloo,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1749,95AA03,Ballycraigy,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1750,95AA04,Clady,2013,130,92,38,6848,89,295,6500,13150,6855,6727,50,147,97,38,72,257
1751,95AA05,Cranfield,2013,45,2,43,2016,83,97,1884,5344,1285,1479,69,49,40,11,23,83
1752,95AA06,Crumlin ANTRIM,2013,8,1,7,363,44,36,326,627,54,0,0,11,5,4,0,15
1753,95AA07,Drumanaway,2013,60,39,21,1988,65,113,1849,5197,1014,0,18,76,47,15,32,123
1754,95AA08,Farranshane,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1755,95AA09,Fountain Hill,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1756,95AA10,Greystone,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1757,95AA11,Massereene,2013,5,5,0,263,122,34,226,506,115,0,0,6,4,0,1,7
1758,95AA12,parkgate,2013,92,71,21,4946,63,158,4737,6691,14333,4,109,110,69,32,46,188
1759,95AA13,Randalstown,2013,15,9,6,901,52,39,538,643,2771,2,1,16,6,5,13,34
1760,95AA14,Shilvodan,2013,103,95,8,3818,102,110,3670,6311,7821,2429,538,120,66,34,47,201
1761,95AA15,Springfarm,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1762,95AA16,Steeple,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1763,95AA17,Stiles,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1764,95AA18,Templepatrick,2013,25,4,21,2220,75,34,2175,2668,2707,0,0,31,22,9,21,61
1765,95AA19,Toome,2013,65,30,35,2967,66,95,2833,7834,2171,0,0,82,52,17,36,135
1766,95BB01,Ballygowan,2013,38,26,12,1164,68,39,1091,2417,714,662,0,52,32,13,24,89
1767,95BB02,Ballyrainey,2013,11,0,11,1049,355,739,300,404,1256,3,0,15,11,4,26,45
1768,95BB03,Ballywalter,2013,37,1,36,2085,117,409,1531,4834,1698,1,0,49,31,12,22,83
1769,95BB04,Bradshaws Brae,2013,12,0,12,802,176,129,669,2166,0,0,0,17,11,2,7,26
1770,95BB05,Carrowdore,2013,86,0,86,4543,123,712,3766,10476,11419,44,31,112,84,31,72,215
1771,95BB06,Central Ards,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1772,95BB07,Comber East,2013,6,1,5,160,132,141,17,0,394,0,0,8,5,2,6,16
1773,95BB08,Comber North,2013,5,0,5,270,143,239,26,0,157,0,0,6,5,1,7,14
1774,95BB09,Comber West,2013,12,1,11,419,106,239,171,380,777,0,0,14,7,6,4,24
1775,95BB10,Donaghadee North,2013,20,0,20,926,114,127,706,1927,502,0,6,22,15,8,10,40
1776,95BB11,Donaghadee South,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1777,95BB12,Glen,2013,7,0,7,156,46,52,100,632,617,0,0,7,4,1,0,8
1778,95BB13,Gregstown,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1779,95BB14,Killinchy,2013,68,14,54,3224,76,542,2638,4804,8450,0,47,88,58,24,59,171
1780,95BB15,Kircubbin,2013,81,0,81,3620,91,676,2885,8885,2026,25,57,107,62,30,73,210
1781,95BB16,Lisbane,2013,71,15,56,2898,74,716,2156,3851,6200,0,0,92,51,27,58,177
1782,95BB17,Loughries,2013,38,0,38,1350,90,173,1165,3270,1533,0,0,46,28,18,24,88
1783,95BB18,Millisle,2013,33,0,33,1161,70,163,993,2647,201,1,0,42,17,9,20,71
1784,95BB19,Movilla,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1785,95BB20,Portaferry,2013,45,1,44,2579,162,744,1713,5109,2117,10754,0,54,40,11,36,101
1786,95BB21,Portavogie,2013,38,1,37,1714,123,131,1577,4723,943,1353,0,52,33,11,30,93
1787,95BB22,Scrabo,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1788,95BB23,Whitespots,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1789,95CC01,Abbey Park,2013,8,1,7,151,33,2,144,373,81,0,0,10,6,2,0,12
1790,95CC02,Ballymartrim,2013,155,8,147,4778,124,321,4399,13151,2331,0,594,183,100,34,230,447
1791,95CC03,Callan Bridge,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1792,95CC04,Carrigatuke,2013,177,167,10,4703,47,10,4670,11532,4142,4046,76,200,100,40,48,288
1793,95CC05,Charlemont,2013,80,31,49,2073,84,383,1627,3732,1481,0,16,101,51,17,125,243
1794,95CC06,Demesne,2013,7,2,5,119,26,10,109,230,55,0,0,7,1,2,4,13
1795,95CC07,Derrynoose,2013,247,232,15,5241,38,14,5209,12531,2784,2239,41,269,132,57,116,442
1796,95CC08,Downs,2013,5,0,5,121,20,3,118,278,0,0,0,5,1,1,2,8
1797,95CC09,Hamiltonsbawn,2013,124,51,73,4116,74,460,3629,7876,6878,2,274,144,79,27,50,221
1798,95CC10,Hockley,2013,89,12,77,2945,97,397,2527,6631,2234,4944,7,102,62,30,173,305
1799,95CC11,Keady,2013,16,15,1,274,173,0,268,788,70,0,0,18,9,1,17,36
1800,95CC12,Killeen,2013,204,182,22,5148,71,199,4873,12624,6542,6125,464,234,127,42,73,349
1801,95CC13,Killylea,2013,158,63,95,5139,117,265,4825,12681,8599,37700,49,186,98,47,66,299
1802,95CC14,Laurelvale,2013,26,1,25,1089,156,312,774,1356,213,9902,17,31,14,6,51,88
1803,95CC15,Loughgall,2013,81,17,64,1983,92,493,1464,3200,2503,2,31,101,67,26,144,271
1804,95CC16,Markethill,2013,64,51,13,2230,72,112,1867,4562,4150,0,146,78,47,13,16,107
1805,95CC17,Milford,2013,119,56,63,3899,60,59,3822,8540,5667,0,128,141,75,24,44,209
1806,95CC18,Observatory,2013,10,3,7,575,168,108,465,1799,0,0,0,12,4,2,12,26
1807,95CC19,Poyntz Pass,2013,146,13,133,6553,93,770,5724,15834,11806,4206,26,186,111,54,61,301
1808,95CC20,Rich Hill,2013,15,5,10,563,45,116,433,826,965,0,0,16,8,4,13,33
1809,95CC21,Tandragee,2013,27,1,26,939,54,114,779,1594,682,76,0,29,14,7,20,56
1810,95CC22,The Mall,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1811,95DD01,Academy,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1812,95DD02,Ahoghill,2013,17,3,14,551,61,36,507,1291,1233,421,0,18,10,3,5,26
1813,95DD03,Ardeevin,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1814,95DD04,Ballee,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1815,95DD05,Ballykeel,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1816,95DD06,Ballyloughan,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1817,95DD07,Broughshane,2013,30,12,18,956,167,36,903,1832,1528,1,380,35,19,7,7,49
1818,95DD08,Castle Demesne,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1819,95DD09,Craigywarren,2013,139,13,126,5288,89,126,5098,11395,4988,613,211,185,115,48,69,302
1820,95DD10,Cullybackey,2013,6,1,5,118,34,9,108,281,0,0,0,6,1,1,1,8
1821,95DD11,Dunclug,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1822,95DD12,Dunminning,2013,119,90,29,4055,87,201,3786,8756,4851,17,312,148,72,32,40,220
1823,95DD13,Fair Green,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1824,95DD14,Galgorm,2013,16,5,11,368,33,0,366,825,676,0,0,17,8,5,5,27
1825,95DD15,Glenravel,2013,169,138,31,8087,72,106,7908,9593,31537,254,259,195,123,53,75,323
1826,95DD16,Glenwhirry,2013,176,144,32,7850,56,47,7721,9926,23492,1544,214,198,119,53,59,310
1827,95DD17,Grange,2013,142,117,25,5373,86,176,5147,13147,5339,1458,181,170,100,45,71,286
1828,95DD18,Harryville,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1829,95DD19,Kells,2013,41,29,12,1677,72,44,1634,2419,3654,142,95,48,31,12,22,82
1830,95DD20,Moat,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1831,95DD21,Park,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1832,95DD22,Portglenone,2013,106,62,44,3106,66,106,2971,7348,2018,0,180,121,68,36,30,187
1833,95DD23,Slemish,2013,180,143,37,9354,65,134,9005,11606,35875,5,199,222,138,68,77,367
1834,95DD24,Summerfield,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1835,95EE01,Ballyhoe and Corkey,2013,84,78,6,4745,103,37,4674,3708,21244,7,226,106,62,18,32,156
1836,95EE02,Benvardin,2013,49,4,45,2416,157,270,2061,5569,2817,985,89,65,51,20,34,119
1837,95EE03,Carnany,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1838,95EE04,Clogh Mills,2013,40,28,12,2431,142,48,2342,3418,3336,11764,70,49,34,10,26,85
1839,95EE05,Dervock,2013,59,6,53,3009,108,315,2637,5895,4019,2,163,78,48,15,43,136
1840,95EE06,Dunloy,2013,37,33,4,1485,73,33,1427,2455,2795,492,32,49,23,11,21,81
1841,95EE07,Fairhill,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1842,95EE08,Glebe BALLYMONEY,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1843,95EE09,Killoquin Lower,2013,77,45,32,3745,92,172,3491,6408,4807,669,211,94,63,24,40,158
1844,95EE10,Killoquin Upper,2013,51,47,4,1960,70,43,1915,3249,2427,38,49,61,36,14,15,90
1845,95EE11,Knockaholet,2013,84,31,53,4235,93,301,3885,7164,12032,741,92,104,66,24,36,164
1846,95EE12,Newhill,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1847,95EE13,Route,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1848,95EE14,Seacon,2013,22,2,20,976,121,82,878,2117,748,0,79,26,16,6,15,47
1849,95EE15,Stranocum,2013,64,15,49,3784,128,353,3355,8318,8141,28,56,95,66,23,26,144
1850,95EE16,The Vow,2013,71,17,54,2829,111,231,2561,6495,3265,11,98,89,45,16,43,148
1851,95FF01,Ballydown,2013,18,2,16,1034,140,115,917,2700,1849,0,0,25,16,7,19,51
1852,95FF02,Ballyward,2013,210,190,20,7259,38,149,7037,10695,22414,2389,28,237,129,54,77,368
1853,95FF03,Banbridge West,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1854,95FF04,Bannside,2013,172,3,169,9220,75,1518,7650,12451,10835,3852,90,202,125,56,83,341
1855,95FF05,Dromore North,2013,8,1,7,243,68,83,157,464,43,0,0,11,8,1,3,15
1856,95FF06,Dromore South,2013,32,4,28,928,48,149,778,2210,1444,1,0,34,16,11,16,61
1857,95FF07,Edenderry BANBRIDGE,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1858,95FF08,Fort,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1859,95FF09,Gilford,2013,21,1,20,656,45,76,556,1122,435,0,0,24,11,3,7,34
1860,95FF10,Gransha,2013,134,111,23,4499,59,230,4232,8639,12311,3,93,166,89,48,53,267
1861,95FF11,Katesbridge,2013,176,62,114,6180,68,976,5158,11791,12568,3452,54,220,133,49,110,379
1862,95FF12,Lawrencetown,2013,46,0,46,1510,75,116,1378,3376,1478,0,0,58,37,10,53,121
1863,95FF13,Loughbrickland,2013,91,1,90,3245,65,476,2738,7759,5145,1242,0,124,64,21,34,179
1864,95FF14,Quilly,2013,107,1,106,4434,88,703,3696,10084,3644,36,119,135,77,31,50,216
1865,95FF15,Rathfriland,2013,24,2,22,537,46,37,496,1429,1668,0,0,29,11,5,2,36
1866,95FF16,Seapatrick,2013,10,0,10,109,10,2,103,207,168,0,0,10,3,2,2,14
1867,95FF17,The Cut,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1868,95GG01,Andersontown,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1869,95GG02,Ardoyne,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1870,95GG03,Ballyhackamore,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1871,95GG04,Ballymacarett,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1872,95GG05,Ballynafeigh,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1873,95GG06,Ballysillan,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1874,95GG07,Beechmount,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1875,95GG08,Bellevue,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1876,95GG09,Belmont,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1877,95GG10,Blackstaff,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1878,95GG11,Bloomfield,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1879,95GG12,Botanic,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1880,95GG13,Castleview,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1881,95GG14,Cavehill,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1882,95GG15,Cherry Valley,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1883,95GG16,Chichester Park,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1884,95GG17,Cliftonville,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1885,95GG18,Clonard,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1886,95GG19,Crumlin BELFAST,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1887,95GG20,Duncairn,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1888,95GG21,Falls,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1889,95GG22,Falls Park,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1890,95GG23,Finaghy,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1891,95GG24,Fortwilliam,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1892,95GG25,Glen Road,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1893,95GG26,Glencairn,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1894,95GG27,Glencolin,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1895,95GG28,Highfield,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1896,95GG29,Island,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1897,95GG30,Knock,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1898,95GG31,Ladybrook,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1899,95GG32,Legoniel,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1900,95GG33,Malone,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1901,95GG34,Musgrave,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1902,95GG35,New Lodge,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1903,95GG36,Orangefield,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1904,95GG37,Ravenhill,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1905,95GG38,Rosetta,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1906,95GG39,Shaftesbury,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1907,95GG40,Shankill,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1908,95GG41,Stormont,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1909,95GG42,Stranmillis,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1910,95GG43,Sydenham,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1911,95GG44,The Mount,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1912,95GG45,Upper Malone,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1913,95GG46,Upper Springfield,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1914,95GG47,Water Works,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1915,95GG48,Whiterock,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1916,95GG49,Windsor,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1917,95GG50,Woodstock,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1918,95GG51,Woodvale,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1919,95HH01,Blackhead,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1920,95HH02,Bluefield,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
